VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
7254, 6738,  0.03226,  0.00919, -0.21618, -0.10862, -0.39497,  0.76074,  0.63672,  0.45513,  0.25774, -1.00,  0.4319,  0.2285,  0.4319,  0.2285
7255, 6527,  0.0234,  0.01644, -0.21544,  0.06208,  0.77664,  0.62368,  0.75934,  0.36745, -0.52946, -1.00,  0.4279,  0.2202,  0.4279,  0.2202
7256, 6741,  0.0242,  0.00812, -0.21299,  0.2736, -0.3233,  0.90154,  0.87009,  0.47586, -0.095, -1.00,  0.4241,  0.2255,  0.4241,  0.2255
7257, 6742,  0.03041,  0.00533, -0.22002,  0.21405, -0.95978,  0.17745,  0.76318,  0.24595,  0.34589, -1.00,  0.4266,  0.2321,  0.4266,  0.2321
7258, 6738,  0.03226,  0.00919, -0.21618, -0.10862, -0.39497,  0.76074,  0.63672,  0.45513,  0.25774, -1.00,  0.4319,  0.2285,  0.4319,  0.2285
7259, 6741,  0.0242,  0.00812, -0.21299,  0.2736, -0.3233,  0.90154,  0.87009,  0.47586, -0.095, -1.00,  0.4241,  0.2255,  0.4241,  0.2255
7260, 6742,  0.03041,  0.00533, -0.22002,  0.21405, -0.95978,  0.17745,  0.76318,  0.24595,  0.34589, -1.00,  0.4266,  0.2321,  0.4266,  0.2321
7261, 6741,  0.0242,  0.00812, -0.21299,  0.2736, -0.3233,  0.90154,  0.87009,  0.47586, -0.095, -1.00,  0.4241,  0.2255,  0.4241,  0.2255
7262, 6743,  0.02209,  0.00395, -0.21846,  0.25261, -0.95577,  0.14908,  0.94896,  0.27272,  0.12804, -1.00,  0.4215,  0.2301,  0.4215,  0.2301
7263, 6740,  0.03166,  0.01635, -0.21946, -0.64374,  0.5022,  0.18583,  0.3961,  0.44125,  0.50237, -1.00,  0.4375,  0.2236,  0.4375,  0.2236
7264, 6739,  0.03279,  0.00898, -0.2174, -0.46755, -0.54553,  0.43099,  0.15572,  0.47483,  0.60474, -1.00,  0.435,  0.2297,  0.435,  0.2297
7265, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7266, 6740,  0.03166,  0.01635, -0.21946, -0.64374,  0.5022,  0.18583,  0.3961,  0.44125,  0.50237, -1.00,  0.4375,  0.2236,  0.4375,  0.2236
7267, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7268, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7269, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7270, 6746,  0.03376,  0.01804, -0.22053, -0.1984,  0.96445, -0.16852,  0.49286,  0.20529,  0.60415, -1.00,  0.44,  0.2208,  0.44,  0.2208
7271, 6740,  0.03166,  0.01635, -0.21946, -0.64374,  0.5022,  0.18583,  0.3961,  0.44125,  0.50237, -1.00,  0.4375,  0.2236,  0.4375,  0.2236
7272, 6740,  0.03166,  0.01635, -0.21946, -0.64374,  0.5022,  0.18583,  0.3961,  0.44125,  0.50237, -1.00,  0.4375,  0.2236,  0.4375,  0.2236
7273, 6746,  0.03376,  0.01804, -0.22053, -0.1984,  0.96445, -0.16852,  0.49286,  0.20529,  0.60415, -1.00,  0.44,  0.2208,  0.44,  0.2208
7274, 6747,  0.03234,  0.01768, -0.22236, -0.19996,  0.9648, -0.15745,  0.60225,  0.19246,  0.36574, -1.00,  0.4362,  0.2194,  0.4362,  0.2194
7275, 6737,  0.03109,  0.01646, -0.21834, -0.29065,  0.65089,  0.50424,  0.73267,  0.3585,  0.04762, -1.00,  0.4346,  0.2226,  0.4346,  0.2226
7276, 6740,  0.03166,  0.01635, -0.21946, -0.64374,  0.5022,  0.18583,  0.3961,  0.44125,  0.50237, -1.00,  0.4375,  0.2236,  0.4375,  0.2236
7277, 6747,  0.03234,  0.01768, -0.22236, -0.19996,  0.9648, -0.15745,  0.60225,  0.19246,  0.36574, -1.00,  0.4362,  0.2194,  0.4362,  0.2194
7278, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7279, 6748,  0.03281,  0.01969, -0.2126, -0.2151,  0.95735, -0.19293,  0.2843,  0.25039,  0.92546, -1.00,  0.4475,  0.2236,  0.4475,  0.2236
7280, 6746,  0.03376,  0.01804, -0.22053, -0.1984,  0.96445, -0.16852,  0.49286,  0.20529,  0.60415, -1.00,  0.44,  0.2208,  0.44,  0.2208
7281, 6749,  0.02886,  0.01742, -0.22144, -0.12309,  0.97074, -0.20549,  0.86694,  0.09106, -0.04931, -1.00,  0.4335,  0.2184,  0.4335,  0.2184
7282, 6737,  0.03109,  0.01646, -0.21834, -0.29065,  0.65089,  0.50424,  0.73267,  0.3585,  0.04762, -1.00,  0.4346,  0.2226,  0.4346,  0.2226
7283, 6747,  0.03234,  0.01768, -0.22236, -0.19996,  0.9648, -0.15745,  0.60225,  0.19246,  0.36574, -1.00,  0.4362,  0.2194,  0.4362,  0.2194
7284, 6738,  0.03226,  0.00919, -0.21618, -0.10862, -0.39497,  0.76074,  0.63672,  0.45513,  0.25774, -1.00,  0.4319,  0.2285,  0.4319,  0.2285
7285, 6750,  0.03518,  0.00622, -0.22035,  0.19728, -0.9506,  0.23461,  0.29155,  0.24353,  0.62505, -1.00,  0.4301,  0.2332,  0.4301,  0.2332
7286, 6739,  0.03279,  0.00898, -0.2174, -0.46755, -0.54553,  0.43099,  0.15572,  0.47483,  0.60474, -1.00,  0.435,  0.2297,  0.435,  0.2297
7287, 6742,  0.03041,  0.00533, -0.22002,  0.21405, -0.95978,  0.17745,  0.76318,  0.24595,  0.34589, -1.00,  0.4266,  0.2321,  0.4266,  0.2321
7288, 6750,  0.03518,  0.00622, -0.22035,  0.19728, -0.9506,  0.23461,  0.29155,  0.24353,  0.62505, -1.00,  0.4301,  0.2332,  0.4301,  0.2332
7289, 6738,  0.03226,  0.00919, -0.21618, -0.10862, -0.39497,  0.76074,  0.63672,  0.45513,  0.25774, -1.00,  0.4319,  0.2285,  0.4319,  0.2285
7290, 6751,  0.03021,  0.01398, -0.1989, -0.75952, -0.58572,  0.28295, -0.11814,  0.55196,  0.82546, -1.00,  0.4532,  0.2365,  0.4532,  0.2365
7291, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7292, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7293, 6751,  0.03021,  0.01398, -0.1989, -0.75952, -0.58572,  0.28295, -0.11814,  0.55196,  0.82546, -1.00,  0.4532,  0.2365,  0.4532,  0.2365
7294, 6752,  0.02986,  0.01906, -0.20006, -0.93365,  0.35695,  0.02976,  0.23283,  0.54165,  0.80771, -1.00,  0.4546,  0.2318,  0.4546,  0.2318
7295, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7296, 6752,  0.02986,  0.01906, -0.20006, -0.93365,  0.35695,  0.02976,  0.23283,  0.54165,  0.80771, -1.00,  0.4546,  0.2318,  0.4546,  0.2318
7297, 6751,  0.03021,  0.01398, -0.1989, -0.75952, -0.58572,  0.28295, -0.11814,  0.55196,  0.82546, -1.00,  0.4532,  0.2365,  0.4532,  0.2365
7298, 6753,  0.03086,  0.0165, -0.19452, -0.70272, -0.29452,  0.64764,  0.2657,  0.7358,  0.6229, -1.00,  0.4584,  0.2382,  0.4584,  0.2382
7299, 6752,  0.02986,  0.01906, -0.20006, -0.93365,  0.35695,  0.02976,  0.23283,  0.54165,  0.80771, -1.00,  0.4546,  0.2318,  0.4546,  0.2318
7300, 6753,  0.03086,  0.0165, -0.19452, -0.70272, -0.29452,  0.64764,  0.2657,  0.7358,  0.6229, -1.00,  0.4584,  0.2382,  0.4584,  0.2382
7301, 6754,  0.03104,  0.02092, -0.1953, -0.76242,  0.49204,  0.42025,  0.63229,  0.42845,  0.64548, -1.00,  0.4603,  0.2337,  0.4603,  0.2337
7302, 6755,  0.03298,  0.0162, -0.19349,  0.02968, -0.43892,  0.89804,  0.35887,  0.84321,  0.40026, -1.00,  0.4606,  0.2407,  0.4606,  0.2407
7303, 6753,  0.03086,  0.0165, -0.19452, -0.70272, -0.29452,  0.64764,  0.2657,  0.7358,  0.6229, -1.00,  0.4584,  0.2382,  0.4584,  0.2382
7304, 6751,  0.03021,  0.01398, -0.1989, -0.75952, -0.58572,  0.28295, -0.11814,  0.55196,  0.82546, -1.00,  0.4532,  0.2365,  0.4532,  0.2365
7305, 6754,  0.03104,  0.02092, -0.1953, -0.76242,  0.49204,  0.42025,  0.63229,  0.42845,  0.64548, -1.00,  0.4603,  0.2337,  0.4603,  0.2337
7306, 6753,  0.03086,  0.0165, -0.19452, -0.70272, -0.29452,  0.64764,  0.2657,  0.7358,  0.6229, -1.00,  0.4584,  0.2382,  0.4584,  0.2382
7307, 6755,  0.03298,  0.0162, -0.19349,  0.02968, -0.43892,  0.89804,  0.35887,  0.84321,  0.40026, -1.00,  0.4606,  0.2407,  0.4606,  0.2407
7308, 6755,  0.03298,  0.0162, -0.19349,  0.02968, -0.43892,  0.89804,  0.35887,  0.84321,  0.40026, -1.00,  0.4606,  0.2407,  0.4606,  0.2407
7309, 6751,  0.03021,  0.01398, -0.1989, -0.75952, -0.58572,  0.28295, -0.11814,  0.55196,  0.82546, -1.00,  0.4532,  0.2365,  0.4532,  0.2365
7310, 6756,  0.03369,  0.01301, -0.19887,  0.19909, -0.88972,  0.4108, -0.27587,  0.35136,  0.89468, -1.00,  0.4528,  0.24,  0.4528,  0.24
7311, 6756,  0.03369,  0.01301, -0.19887,  0.19909, -0.88972,  0.4108, -0.27587,  0.35136,  0.89468, -1.00,  0.4528,  0.24,  0.4528,  0.24
7312, 6751,  0.03021,  0.01398, -0.1989, -0.75952, -0.58572,  0.28295, -0.11814,  0.55196,  0.82546, -1.00,  0.4532,  0.2365,  0.4532,  0.2365
7313, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7314, 6754,  0.03104,  0.02092, -0.1953, -0.76242,  0.49204,  0.42025,  0.63229,  0.42845,  0.64548, -1.00,  0.4603,  0.2337,  0.4603,  0.2337
7315, 6757,  0.03245,  0.02187, -0.20078, -0.19436,  0.97861, -0.06747,  0.45116,  0.15025,  0.8797, -1.00,  0.4564,  0.228,  0.4564,  0.228
7316, 6752,  0.02986,  0.01906, -0.20006, -0.93365,  0.35695,  0.02976,  0.23283,  0.54165,  0.80771, -1.00,  0.4546,  0.2318,  0.4546,  0.2318
7317, 6754,  0.03104,  0.02092, -0.1953, -0.76242,  0.49204,  0.42025,  0.63229,  0.42845,  0.64548, -1.00,  0.4603,  0.2337,  0.4603,  0.2337
7318, 6758,  0.03314,  0.02144, -0.19452, -0.13089,  0.74741,  0.65135,  0.95583, -0.07925,  0.28302, -1.00,  0.4627,  0.2332,  0.4627,  0.2332
7319, 6757,  0.03245,  0.02187, -0.20078, -0.19436,  0.97861, -0.06747,  0.45116,  0.15025,  0.8797, -1.00,  0.4564,  0.228,  0.4564,  0.228
7320, 6754,  0.03104,  0.02092, -0.1953, -0.76242,  0.49204,  0.42025,  0.63229,  0.42845,  0.64548, -1.00,  0.4603,  0.2337,  0.4603,  0.2337
7321, 6755,  0.03298,  0.0162, -0.19349,  0.02968, -0.43892,  0.89804,  0.35887,  0.84321,  0.40026, -1.00,  0.4606,  0.2407,  0.4606,  0.2407
7322, 6758,  0.03314,  0.02144, -0.19452, -0.13089,  0.74741,  0.65135,  0.95583, -0.07925,  0.28302, -1.00,  0.4627,  0.2332,  0.4627,  0.2332
7323, 6759,  0.0325,  0.02057, -0.2084, -0.24739,  0.95576, -0.15914,  0.33278,  0.23807,  0.91246, -1.00,  0.4513,  0.2253,  0.4513,  0.2253
7324, 6748,  0.03281,  0.01969, -0.2126, -0.2151,  0.95735, -0.19293,  0.2843,  0.25039,  0.92546, -1.00,  0.4475,  0.2236,  0.4475,  0.2236
7325, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7326, 6759,  0.0325,  0.02057, -0.2084, -0.24739,  0.95576, -0.15914,  0.33278,  0.23807,  0.91246, -1.00,  0.4513,  0.2253,  0.4513,  0.2253
7327, 6745,  0.02978,  0.0178, -0.20996, -0.92805,  0.36221, -0.0868,  0.11262,  0.49501,  0.86156, -1.00,  0.4475,  0.2278,  0.4475,  0.2278
7328, 6752,  0.02986,  0.01906, -0.20006, -0.93365,  0.35695,  0.02976,  0.23283,  0.54165,  0.80771, -1.00,  0.4546,  0.2318,  0.4546,  0.2318
7329, 6759,  0.0325,  0.02057, -0.2084, -0.24739,  0.95576, -0.15914,  0.33278,  0.23807,  0.91246, -1.00,  0.4513,  0.2253,  0.4513,  0.2253
7330, 6752,  0.02986,  0.01906, -0.20006, -0.93365,  0.35695,  0.02976,  0.23283,  0.54165,  0.80771, -1.00,  0.4546,  0.2318,  0.4546,  0.2318
7331, 6757,  0.03245,  0.02187, -0.20078, -0.19436,  0.97861, -0.06747,  0.45116,  0.15025,  0.8797, -1.00,  0.4564,  0.228,  0.4564,  0.228
7332, 6756,  0.03369,  0.01301, -0.19887,  0.19909, -0.88972,  0.4108, -0.27587,  0.35136,  0.89468, -1.00,  0.4528,  0.24,  0.4528,  0.24
7333, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7334, 6760,  0.03524,  0.0107, -0.2066,  0.27656, -0.91208,  0.3027, -0.36895,  0.19007,  0.90981, -1.00,  0.4452,  0.2383,  0.4452,  0.2383
7335, 6750,  0.03518,  0.00622, -0.22035,  0.19728, -0.9506,  0.23461,  0.29155,  0.24353,  0.62505, -1.00,  0.4301,  0.2332,  0.4301,  0.2332
7336, 6761,  0.03644,  0.00715, -0.21859,  0.21478, -0.93376,  0.27748, -0.06002,  0.24568,  0.76719, -1.00,  0.433,  0.2343,  0.433,  0.2343
7337, 6739,  0.03279,  0.00898, -0.2174, -0.46755, -0.54553,  0.43099,  0.15572,  0.47483,  0.60474, -1.00,  0.435,  0.2297,  0.435,  0.2297
7338, 6762,  0.03555,  0.01002, -0.20943,  0.26253, -0.91728,  0.29947, -0.35783,  0.19568,  0.91306, -1.00,  0.4418,  0.2374,  0.4418,  0.2374
7339, 6739,  0.03279,  0.00898, -0.2174, -0.46755, -0.54553,  0.43099,  0.15572,  0.47483,  0.60474, -1.00,  0.435,  0.2297,  0.435,  0.2297
7340, 6761,  0.03644,  0.00715, -0.21859,  0.21478, -0.93376,  0.27748, -0.06002,  0.24568,  0.76719, -1.00,  0.433,  0.2343,  0.433,  0.2343
7341, 6762,  0.03555,  0.01002, -0.20943,  0.26253, -0.91728,  0.29947, -0.35783,  0.19568,  0.91306, -1.00,  0.4418,  0.2374,  0.4418,  0.2374
7342, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7343, 6739,  0.03279,  0.00898, -0.2174, -0.46755, -0.54553,  0.43099,  0.15572,  0.47483,  0.60474, -1.00,  0.435,  0.2297,  0.435,  0.2297
7344, 6762,  0.03555,  0.01002, -0.20943,  0.26253, -0.91728,  0.29947, -0.35783,  0.19568,  0.91306, -1.00,  0.4418,  0.2374,  0.4418,  0.2374
7345, 6760,  0.03524,  0.0107, -0.2066,  0.27656, -0.91208,  0.3027, -0.36895,  0.19007,  0.90981, -1.00,  0.4452,  0.2383,  0.4452,  0.2383
7346, 6744,  0.03066,  0.01133, -0.20817, -0.74128, -0.65227,  0.15828, -0.22078,  0.45965,  0.86022, -1.00,  0.4452,  0.2336,  0.4452,  0.2336
7347, 6737,  0.03109,  0.01646, -0.21834, -0.29065,  0.65089,  0.50424,  0.73267,  0.3585,  0.04762, -1.00,  0.4346,  0.2226,  0.4346,  0.2226
7348, 6749,  0.02886,  0.01742, -0.22144, -0.12309,  0.97074, -0.20549,  0.86694,  0.09106, -0.04931, -1.00,  0.4335,  0.2184,  0.4335,  0.2184
7349, 6528,  0.02045,  0.0167, -0.22052, -0.08177,  0.96198, -0.25968,  0.91166, -0.03078, -0.39858, -1.00,  0.4296,  0.2166,  0.4296,  0.2166
7350, 6737,  0.03109,  0.01646, -0.21834, -0.29065,  0.65089,  0.50424,  0.73267,  0.3585,  0.04762, -1.00,  0.4346,  0.2226,  0.4346,  0.2226
7351, 6528,  0.02045,  0.0167, -0.22052, -0.08177,  0.96198, -0.25968,  0.91166, -0.03078, -0.39858, -1.00,  0.4296,  0.2166,  0.4296,  0.2166
7352, 6527,  0.0234,  0.01644, -0.21544,  0.06208,  0.77664,  0.62368,  0.75934,  0.36745, -0.52946, -1.00,  0.4279,  0.2202,  0.4279,  0.2202
7353, 6741,  0.0242,  0.00812, -0.21299,  0.2736, -0.3233,  0.90154,  0.87009,  0.47586, -0.095, -1.00,  0.4241,  0.2255,  0.4241,  0.2255
7354, 6527,  0.0234,  0.01644, -0.21544,  0.06208,  0.77664,  0.62368,  0.75934,  0.36745, -0.52946, -1.00,  0.4279,  0.2202,  0.4279,  0.2202
7355, 6525,  0.01517,  0.0162, -0.21395,  0.57673,  0.6385,  0.49364,  0.40747,  0.29645, -0.85088, -1.00,  0.4208,  0.2156,  0.4208,  0.2156
7356, 6741,  0.0242,  0.00812, -0.21299,  0.2736, -0.3233,  0.90154,  0.87009,  0.47586, -0.095, -1.00,  0.4241,  0.2255,  0.4241,  0.2255
7357, 6525,  0.01517,  0.0162, -0.21395,  0.57673,  0.6385,  0.49364,  0.40747,  0.29645, -0.85088, -1.00,  0.4208,  0.2156,  0.4208,  0.2156
7358, 6530,  0.01671,  0.0061, -0.21186,  0.77852,  0.02606,  0.60745,  0.55334,  0.38147, -0.72621, -1.00,  0.4154,  0.2239,  0.4154,  0.2239
7359, 6743,  0.02209,  0.00395, -0.21846,  0.25261, -0.95577,  0.14908,  0.94896,  0.27272,  0.12804, -1.00,  0.4215,  0.2301,  0.4215,  0.2301
7360, 6741,  0.0242,  0.00812, -0.21299,  0.2736, -0.3233,  0.90154,  0.87009,  0.47586, -0.095, -1.00,  0.4241,  0.2255,  0.4241,  0.2255
7361, 6530,  0.01671,  0.0061, -0.21186,  0.77852,  0.02606,  0.60745,  0.55334,  0.38147, -0.72621, -1.00,  0.4154,  0.2239,  0.4154,  0.2239
7362, 6743,  0.02209,  0.00395, -0.21846,  0.25261, -0.95577,  0.14908,  0.94896,  0.27272,  0.12804, -1.00,  0.4215,  0.2301,  0.4215,  0.2301
7363, 6530,  0.01671,  0.0061, -0.21186,  0.77852,  0.02606,  0.60745,  0.55334,  0.38147, -0.72621, -1.00,  0.4154,  0.2239,  0.4154,  0.2239
7364, 6535,  0.01518,  0.00208, -0.21796,  0.72128, -0.58817, -0.34475,  0.30475,  0.73923, -0.59133, -1.00,  0.4163,  0.2282,  0.4163,  0.2282
7365, 6763,  0.02263,  0.02132, -0.22018,  0.14459, -0.31799,  0.89321,  0.92876,  0.02749, -0.14133, -1.00,  0.4393,  0.2087,  0.4393,  0.2087
7366, 6764,  0.02185,  0.02734, -0.22242,  0.06234,  0.72699,  0.61878,  0.93575, -0.00848, -0.08816, -1.00,  0.4389,  0.203,  0.4389,  0.203
7367, 6522,  0.01613,  0.02851, -0.21815,  0.3276,  0.68495,  0.64839,  0.90936, -0.04892, -0.39846, -1.00,  0.4312,  0.2033,  0.4312,  0.2033
7368, 6763,  0.02263,  0.02132, -0.22018,  0.14459, -0.31799,  0.89321,  0.92876,  0.02749, -0.14133, -1.00,  0.4393,  0.2087,  0.4393,  0.2087
7369, 6522,  0.01613,  0.02851, -0.21815,  0.3276,  0.68495,  0.64839,  0.90936, -0.04892, -0.39846, -1.00,  0.4312,  0.2033,  0.4312,  0.2033
7370, 6765,  0.01767,  0.02159, -0.21707,  0.39827, -0.3624,  0.8355,  0.89259, -0.03221, -0.43598, -1.00,  0.4322,  0.2094,  0.4322,  0.2094
7371, 6764,  0.02185,  0.02734, -0.22242,  0.06234,  0.72699,  0.61878,  0.93575, -0.00848, -0.08816, -1.00,  0.4389,  0.203,  0.4389,  0.203
7372, 6763,  0.02263,  0.02132, -0.22018,  0.14459, -0.31799,  0.89321,  0.92876,  0.02749, -0.14133, -1.00,  0.4393,  0.2087,  0.4393,  0.2087
7373, 6766,  0.02407,  0.02164, -0.22053, -0.1129, -0.25978,  0.91513,  0.92581,  0.11298,  0.14548, -1.00,  0.4425,  0.2083,  0.4425,  0.2083
7374, 6764,  0.02185,  0.02734, -0.22242,  0.06234,  0.72699,  0.61878,  0.93575, -0.00848, -0.08816, -1.00,  0.4389,  0.203,  0.4389,  0.203
7375, 6766,  0.02407,  0.02164, -0.22053, -0.1129, -0.25978,  0.91513,  0.92581,  0.11298,  0.14548, -1.00,  0.4425,  0.2083,  0.4425,  0.2083
7376, 6767,  0.02395,  0.02724, -0.22298, -0.18041,  0.72078,  0.60838,  0.92507,  0.09278,  0.16339, -1.00,  0.4425,  0.2028,  0.4425,  0.2028
7377, 6768,  0.02101,  0.0183, -0.22342,  0.09909, -0.97382,  0.20343,  0.91256,  0.03007, -0.32037, -1.00,  0.4381,  0.2138,  0.4381,  0.2138
7378, 6763,  0.02263,  0.02132, -0.22018,  0.14459, -0.31799,  0.89321,  0.92876,  0.02749, -0.14133, -1.00,  0.4393,  0.2087,  0.4393,  0.2087
7379, 6765,  0.01767,  0.02159, -0.21707,  0.39827, -0.3624,  0.8355,  0.89259, -0.03221, -0.43598, -1.00,  0.4322,  0.2094,  0.4322,  0.2094
7380, 6768,  0.02101,  0.0183, -0.22342,  0.09909, -0.97382,  0.20343,  0.91256,  0.03007, -0.32037, -1.00,  0.4381,  0.2138,  0.4381,  0.2138
7381, 6765,  0.01767,  0.02159, -0.21707,  0.39827, -0.3624,  0.8355,  0.89259, -0.03221, -0.43598, -1.00,  0.4322,  0.2094,  0.4322,  0.2094
7382, 6769,  0.01536,  0.01874, -0.2212,  0.1591, -0.9675,  0.15957,  0.88633,  0.07509, -0.44421, -1.00,  0.4323,  0.214,  0.4323,  0.214
7383, 6770,  0.02262,  0.02885, -0.22754, -0.01493,  0.97464, -0.22167,  0.93471,  0.01522,  0.03166, -1.00,  0.4401,  0.1978,  0.4401,  0.1978
7384, 6764,  0.02185,  0.02734, -0.22242,  0.06234,  0.72699,  0.61878,  0.93575, -0.00848, -0.08816, -1.00,  0.4389,  0.203,  0.4389,  0.203
7385, 6767,  0.02395,  0.02724, -0.22298, -0.18041,  0.72078,  0.60838,  0.92507,  0.09278,  0.16339, -1.00,  0.4425,  0.2028,  0.4425,  0.2028
7386, 6771,  0.03232,  0.02371, -0.2167, -0.3564, -0.25026,  0.9002,  0.90272,  0.1563,  0.40085, -1.00,  0.4528,  0.2083,  0.4528,  0.2083
7387, 6767,  0.02395,  0.02724, -0.22298, -0.18041,  0.72078,  0.60838,  0.92507,  0.09278,  0.16339, -1.00,  0.4425,  0.2028,  0.4425,  0.2028
7388, 6766,  0.02407,  0.02164, -0.22053, -0.1129, -0.25978,  0.91513,  0.92581,  0.11298,  0.14548, -1.00,  0.4425,  0.2083,  0.4425,  0.2083
7389, 6771,  0.03232,  0.02371, -0.2167, -0.3564, -0.25026,  0.9002,  0.90272,  0.1563,  0.40085, -1.00,  0.4528,  0.2083,  0.4528,  0.2083
7390, 6772,  0.03177,  0.02886, -0.2189, -0.39857,  0.70965,  0.58098,  0.89546,  0.1642,  0.41375, -1.00,  0.4524,  0.2028,  0.4524,  0.2028
7391, 6767,  0.02395,  0.02724, -0.22298, -0.18041,  0.72078,  0.60838,  0.92507,  0.09278,  0.16339, -1.00,  0.4425,  0.2028,  0.4425,  0.2028
7392, 6773,  0.04012,  0.02567, -0.21311, -0.16755, -0.16995,  0.97111,  0.98088,  0.07015,  0.18151, -1.00,  0.461,  0.2076,  0.461,  0.2076
7393, 6772,  0.03177,  0.02886, -0.2189, -0.39857,  0.70965,  0.58098,  0.89546,  0.1642,  0.41375, -1.00,  0.4524,  0.2028,  0.4524,  0.2028
7394, 6771,  0.03232,  0.02371, -0.2167, -0.3564, -0.25026,  0.9002,  0.90272,  0.1563,  0.40085, -1.00,  0.4528,  0.2083,  0.4528,  0.2083
7395, 6773,  0.04012,  0.02567, -0.21311, -0.16755, -0.16995,  0.97111,  0.98088,  0.07015,  0.18151, -1.00,  0.461,  0.2076,  0.461,  0.2076
7396, 6774,  0.03978,  0.03076, -0.21526, -0.20043,  0.78113,  0.59133,  0.96241,  0.04405,  0.26802, -1.00,  0.4603,  0.2027,  0.4603,  0.2027
7397, 6772,  0.03177,  0.02886, -0.2189, -0.39857,  0.70965,  0.58098,  0.89546,  0.1642,  0.41375, -1.00,  0.4524,  0.2028,  0.4524,  0.2028
7398, 6772,  0.03177,  0.02886, -0.2189, -0.39857,  0.70965,  0.58098,  0.89546,  0.1642,  0.41375, -1.00,  0.4524,  0.2028,  0.4524,  0.2028
7399, 6775,  0.02604,  0.02898, -0.22685, -0.02098,  0.97428, -0.22393,  0.91932,  0.09054,  0.31883, -1.00,  0.4446,  0.1984,  0.4446,  0.1984
7400, 6767,  0.02395,  0.02724, -0.22298, -0.18041,  0.72078,  0.60838,  0.92507,  0.09278,  0.16339, -1.00,  0.4425,  0.2028,  0.4425,  0.2028
7401, 6775,  0.02604,  0.02898, -0.22685, -0.02098,  0.97428, -0.22393,  0.91932,  0.09054,  0.31883, -1.00,  0.4446,  0.1984,  0.4446,  0.1984
7402, 6770,  0.02262,  0.02885, -0.22754, -0.01493,  0.97464, -0.22167,  0.93471,  0.01522,  0.03166, -1.00,  0.4401,  0.1978,  0.4401,  0.1978
7403, 6767,  0.02395,  0.02724, -0.22298, -0.18041,  0.72078,  0.60838,  0.92507,  0.09278,  0.16339, -1.00,  0.4425,  0.2028,  0.4425,  0.2028
7404, 6772,  0.03177,  0.02886, -0.2189, -0.39857,  0.70965,  0.58098,  0.89546,  0.1642,  0.41375, -1.00,  0.4524,  0.2028,  0.4524,  0.2028
7405, 6776,  0.03265,  0.03022, -0.22313, -0.03313,  0.97139, -0.23519,  0.89282,  0.13452,  0.42986, -1.00,  0.4521,  0.1987,  0.4521,  0.1987
7406, 6775,  0.02604,  0.02898, -0.22685, -0.02098,  0.97428, -0.22393,  0.91932,  0.09054,  0.31883, -1.00,  0.4446,  0.1984,  0.4446,  0.1984
7407, 6774,  0.03978,  0.03076, -0.21526, -0.20043,  0.78113,  0.59133,  0.96241,  0.04405,  0.26802, -1.00,  0.4603,  0.2027,  0.4603,  0.2027
